districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1160,3492,33.21878579610538,4753,19310,24.614189539098913,458.30623286879984,1873.8301855182842,24.458258619739148
Ciutat_Vella,248,517,47.969052224371374,498,1447,34.41603317208017,44.22249221632781,109.24794119097878,40.47901656931134
Eixample,125,140,89.28571428571429,1246,2159,57.71190365910144,124.78452599627235,207.55438362316366,60.12136376884792
Sants_Montjuic,92,490,18.775510204081634,275,2907,9.459924320605435,25.533887173080036,284.6973812855034,8.968781889663347
Les_Corts,87,231,37.66233766233766,322,1227,26.24286878565607,33.32552294446044,117.14190588320041,28.44884816684524
Sarria_Sant_Gervasi,180,548,32.846715328467155,667,2654,25.131876412961567,58.76808886894258,286.6812608650586,20.499452490061714
Gracia,258,337,76.55786350148368,937,1288,72.74844720496894,75.39830498031962,108.13260029331913,69.72763512187363
Horta_Guinardo,108,444,24.324324324324326,334,2233,14.95745633676668,34.072237466702575,228.96481789601998,14.880992538415153
Nou_Barris,46,336,13.690476190476192,169,1603,10.542732376793513,22.408481287413288,162.43614420741625,13.795255604442128
Sant_Andreu,84,308,27.27272727272727,254,1543,16.46143875567077,27.74277998590076,142.16588776340268,19.514371852740965
Sant_Marti,138,342,40.35087719298245,575,2505,22.954091816367264,63.481231976103146,242.12624872171415,26.21823627601185
