districts,mapped passatges,total passatges,percentage passatges
Barcelona,61,350,17.42857142857143
Ciutat_Vella,2,28,7.142857142857142
Eixample,24,40,60.0
Sants_Montjuic,1,22,4.545454545454546
Les_Corts,0,18,0.0
Sarria_Sant_Gervasi,6,36,16.666666666666664
Gracia,15,27,55.55555555555556
Horta_Guinardo,5,67,7.462686567164178
Nou_Barris,0,18,0.0
Sant_Andreu,3,20,15.0
Sant_Marti,7,74,9.45945945945946
