districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,366,3492,10.481099656357388,1279,19310,6.623511134127395,114.96290063672178,1873.8301855182842,6.135182447438486
Ciutat_Vella,70,517,13.539651837524177,143,1447,9.882515549412577,13.383757517431054,109.24794119097878,12.250809829024243
Eixample,75,140,53.57142857142857,388,2159,17.971283001389533,37.814162244928305,207.55438362316366,18.218917656580942
Sants_Montjuic,36,490,7.346938775510205,137,2907,4.712762297901617,12.833740115056862,284.6973812855034,4.507853235989828
Les_Corts,38,231,16.450216450216452,112,1227,9.1279543602282,12.18676783062188,117.14190588320041,10.403422873086114
Sarria_Sant_Gervasi,75,548,13.686131386861314,292,2654,11.002260738507912,24.99228734151627,286.6812608650586,8.717795947353595
Gracia,137,337,40.652818991097924,398,1288,30.900621118012424,29.01192011456667,108.13260029331913,26.829947708525737
Horta_Guinardo,11,444,2.4774774774774775,36,2233,1.6121809225257502,3.2972839823455065,228.96481789601998,1.4400832462579056
Nou_Barris,7,336,2.083333333333333,17,1603,1.0605115408608858,1.3874802789304848,162.43614420741625,0.8541696712271118
Sant_Andreu,4,308,1.2987012987012987,7,1543,0.45366169799092676,0.54038999998921,142.16588776340268,0.38011228184959917
Sant_Marti,26,342,7.602339181286549,77,2505,3.0738522954091816,8.125986640288483,242.12624872171415,3.3560948815706553
