districts,mapped streets,total streets,percentage street,mapped segments ,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,846,3492,24.22680412371134,3818,19310,19.77213878819265,369.1550298194401,1873.8301855182842,19.700559456903786
Ciutat_Vella,132,517,25.53191489361702,295,1447,20.38700760193504,30.081359430438322,109.24794119097878,27.534944002150507
Eixample,114,140,81.42857142857143,1078,2159,49.930523390458546,109.30641817846069,207.55438362316366,52.66398920146044
Sants_Montjuic,90,490,18.367346938775512,273,2907,9.39112487100103,25.306346826085225,284.6973812855034,8.888858306956898
Les_Corts,82,231,35.4978354978355,308,1227,25.101874490627544,31.501600245784985,117.14190588320041,26.891828341255202
Sarria_Sant_Gervasi,146,548,26.642335766423358,591,2654,22.26827430293896,50.04921081573552,286.6812608650586,17.458138235025338
Gracia,226,337,67.06231454005935,838,1288,65.06211180124224,65.74702853754788,108.13260029331913,60.80222648785224
Horta_Guinardo,65,444,14.63963963963964,216,2233,9.6730855351545,21.083531128224234,228.96481789601998,9.208196840878374
Nou_Barris,34,336,10.119047619047619,122,1603,7.610729881472239,18.297904515411084,162.43614420741625,11.264675485060959
Sant_Andreu,37,308,12.012987012987013,133,1543,8.619572261827608,16.03896625822198,142.16588776340268,11.281866916566212
Sant_Marti,115,342,33.62573099415205,467,2505,18.642714570858285,52.39667697714081,242.12624872171415,21.64022994357894
