districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1626,3492,46.56357388316151,6813,19310,35.28223718280684,654.2999487423518,1873.8301855182842,34.91778250767043
Ciutat_Vella,300,517,58.027079303675045,619,1447,42.77816171389081,53.73818697973118,109.24794119097878,49.18919880219092
Eixample,139,140,99.28571428571429,1729,2159,80.08337193144975,171.8237649560167,207.55438362316366,82.78493663038235
Sants_Montjuic,159,490,32.44897959183673,490,2907,16.855865153078774,46.58517936368757,284.6973812855034,16.363051585982273
Les_Corts,111,231,48.05194805194805,428,1227,34.88182559087205,41.38085871411552,117.14190588320041,35.32541015285807
Sarria_Sant_Gervasi,236,548,43.06569343065693,847,2654,31.914091936699325,76.32761075833349,286.6812608650586,26.624555273691584
Gracia,326,337,96.73590504451039,1178,1288,91.45962732919256,99.5409448973865,108.13260029331913,92.05451882907929
Horta_Guinardo,165,444,37.16216216216216,530,2233,23.73488580385132,52.90267942046583,228.96481789601998,23.105156463160455
Nou_Barris,76,336,22.61904761904762,234,1603,14.597629444791016,27.396111899827975,162.43614420741625,16.865773337272536
Sant_Andreu,113,308,36.688311688311686,355,1543,23.00712896953986,35.69354313184791,142.16588776340268,25.106967426145378
Sant_Marti,211,342,61.69590643274854,966,2505,38.56287425149701,102.97674209525334,242.12624872171415,42.53018523968826
