districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1573,3492,45.04581901489118,6418,19310,33.236664940445365,614.9574034309123,1873.8301855182842,32.81820349482847
Ciutat_Vella,300,517,58.027079303675045,614,1447,42.4326192121631,53.3337715714558,109.24794119097878,48.8190175393986
Eixample,138,140,98.57142857142858,1653,2159,76.56322371468272,164.53094768801884,207.55438362316366,79.27124680090675
Sants_Montjuic,140,490,28.57142857142857,435,2907,14.963880288957688,41.98850778890535,284.6973812855034,14.748469971628564
Les_Corts,103,231,44.58874458874459,396,1227,32.27383863080684,38.56623079215282,117.14190588320041,32.92265948840405
Sarria_Sant_Gervasi,236,548,43.06569343065693,847,2654,31.914091936699325,76.32761075833349,286.6812608650586,26.624555273691584
Gracia,323,337,95.84569732937686,1171,1288,90.91614906832298,98.8346234309987,108.13260029331913,91.40131945676063
Horta_Guinardo,165,444,37.16216216216216,524,2233,23.466188983430364,52.27368836206869,228.96481789601998,22.83044567388855
Nou_Barris,76,336,22.61904761904762,234,1603,14.597629444791016,27.396111899827975,162.43614420741625,16.865773337272536
Sant_Andreu,113,308,36.688311688311686,355,1543,23.00712896953986,35.69354313184791,142.16588776340268,25.106967426145378
Sant_Marti,185,342,54.09356725146199,755,2505,30.13972055888224,80.23522671207596,242.12624872171415,33.13776475523464
