districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,883,3492,25.286368843069873,3919,19310,20.29518384256862,380.50804732492,1873.8301855182842,20.30643172821314
Ciutat_Vella,132,517,25.53191489361702,295,1447,20.38700760193504,30.081359430438322,109.24794119097878,27.534944002150507
Eixample,117,140,83.57142857142857,1094,2159,50.67160722556739,110.95044914129532,207.55438362316366,53.45608567956689
Sants_Montjuic,90,490,18.367346938775512,273,2907,9.39112487100103,25.306346826085225,284.6973812855034,8.888858306956898
Les_Corts,87,231,37.66233766233766,322,1227,26.24286878565607,33.32552294446044,117.14190588320041,28.44884816684524
Sarria_Sant_Gervasi,175,548,31.934306569343068,661,2654,24.905802562170308,58.274672184483826,286.6812608650586,20.327339153120935
Gracia,228,337,67.65578635014838,843,1288,65.45031055900621,66.1177490337147,108.13260029331913,61.14506527574897
Horta_Guinardo,66,444,14.864864864864865,218,2233,9.762651141961488,21.482152481180286,228.96481789601998,9.382294047872454
Nou_Barris,34,336,10.119047619047619,122,1603,7.610729881472239,18.297904515411084,162.43614420741625,11.264675485060959
Sant_Andreu,37,308,12.012987012987013,133,1543,8.619572261827608,16.03896625822198,142.16588776340268,11.281866916566212
Sant_Marti,115,342,33.62573099415205,467,2505,18.642714570858285,52.39667697714081,242.12624872171415,21.64022994357894
