districts,mapped passatges,total passatges,percentage passatges
Barcelona,117,350,33.42857142857143
Ciutat_Vella,10,28,35.714285714285715
Eixample,37,40,92.5
Sants_Montjuic,4,22,18.181818181818183
Les_Corts,1,18,5.555555555555555
Sarria_Sant_Gervasi,6,36,16.666666666666664
Gracia,21,27,77.77777777777779
Horta_Guinardo,9,67,13.432835820895523
Nou_Barris,1,18,5.555555555555555
Sant_Andreu,4,20,20.0
Sant_Marti,25,74,33.78378378378378
