districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1634,3573,45.731877973691574,6867,19310,35.56188503366132,658.3290000808254,1873.8301855182842,35.132799394985604
Ciutat_Vella,300,549,54.644808743169406,620,1447,42.847270214236346,53.75596071775948,109.24794119097878,49.20546797654289
Eixample,139,149,93.28859060402685,1731,2159,80.17600741083835,171.8612289738216,207.55438362316366,82.80298684794504
Sants_Montjuic,159,498,31.92771084337349,491,2907,16.890264877880977,46.601804004591415,284.6973812855034,16.368890993717176
Les_Corts,111,234,47.43589743589743,429,1227,34.96332518337408,41.38991926269995,117.14190588320041,35.33314483031283
Sarria_Sant_Gervasi,243,558,43.54838709677419,894,2654,33.68500376789751,80.10333532071964,286.6812608650586,27.941601442315555
Gracia,327,347,94.23631123919309,1185,1288,92.0031055900621,99.79427167347383,108.13260029331913,92.28879302150614
Horta_Guinardo,165,460,35.869565217391305,532,2233,23.824451410658305,52.92128554807184,228.96481789601998,23.113282658170235
Nou_Barris,76,340,22.35294117647059,235,1603,14.660012476606363,27.41671343613692,162.43614420741625,16.878456189607814
Sant_Andreu,113,317,35.646687697160885,357,1543,23.136746597537265,35.71896716164395,142.16588776340268,25.12485078072222
Sant_Marti,211,346,60.982658959537574,967,2505,38.60279441117764,102.98341365019763,242.12624872171415,42.532940643110855
