districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,794,3492,22.737686139747996,3631,19310,18.803728638011393,352.53690999335214,1873.8301855182842,18.813706424301394
Ciutat_Vella,105,517,20.309477756286267,246,1447,17.000691085003456,26.830688782636795,109.24794119097878,24.559445688531067
Eixample,111,140,79.28571428571428,1045,2159,48.402037980546545,106.18992003427215,207.55438362316366,51.16245592146629
Sants_Montjuic,90,490,18.367346938775512,273,2907,9.39112487100103,25.306346826085225,284.6973812855034,8.888858306956898
Les_Corts,75,231,32.467532467532465,281,1227,22.901385493072535,28.61578169514646,117.14190588320041,24.428304695399632
Sarria_Sant_Gervasi,142,548,25.91240875912409,579,2654,21.81612660135644,49.19154003683742,286.6812608650586,17.158965984871948
Gracia,217,337,64.39169139465875,791,1288,61.41304347826087,61.14719291214396,108.13260029331913,56.54834226336632
Horta_Guinardo,63,444,14.18918918918919,204,2233,9.135691894312584,19.723410732229205,228.96481789601998,8.61416654028752
Nou_Barris,34,336,10.119047619047619,122,1603,7.610729881472239,18.297904515411084,162.43614420741625,11.264675485060959
Sant_Andreu,37,308,12.012987012987013,133,1543,8.619572261827608,16.03896625822198,142.16588776340268,11.281866916566212
Sant_Marti,115,342,33.62573099415205,467,2505,18.642714570858285,52.39667697714081,242.12624872171415,21.64022994357894
