districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1454,3492,41.63802978235968,6029,19310,31.222164681512172,577.2339235610289,1873.8301855182842,30.805028546456644
Ciutat_Vella,300,517,58.027079303675045,614,1447,42.4326192121631,53.3337715714558,109.24794119097878,48.8190175393986
Eixample,138,140,98.57142857142858,1616,2159,74.84946734599352,160.52160141730042,207.55438362316366,77.33953801175498
Sants_Montjuic,137,490,27.95918367346939,407,2907,14.000687994496044,38.88671915176351,284.6973812855034,13.65896622447914
Les_Corts,103,231,44.58874458874459,396,1227,32.27383863080684,38.56623079215282,117.14190588320041,32.92265948840405
Sarria_Sant_Gervasi,189,548,34.48905109489051,713,2654,26.865109269027883,62.625496110744926,286.6812608650586,21.84499116606818
Gracia,313,337,92.87833827893175,1113,1288,86.41304347826086,93.11396152597487,108.13260029331913,86.11090575219232
Horta_Guinardo,137,444,30.855855855855857,435,2233,19.480519480519483,44.57409539572909,228.96481789601998,19.467661366198
Nou_Barris,48,336,14.285714285714285,179,1603,11.166562694946974,23.282605639828137,162.43614420741625,14.33338974735719
Sant_Andreu,110,308,35.714285714285715,344,1543,22.294232015554115,34.89003615227457,142.16588776340268,24.541777708545496
Sant_Marti,184,342,53.80116959064327,753,2505,30.059880239520957,79.99493890284222,242.12624872171415,33.03852404486048
