districts,mapped passatges,total passatges,percentage passatges
Barcelona,32,350,9.142857142857142
Ciutat_Vella,0,28,0.0
Eixample,15,40,37.5
Sants_Montjuic,1,22,4.545454545454546
Les_Corts,0,18,0.0
Sarria_Sant_Gervasi,4,36,11.11111111111111
Gracia,7,27,25.925925925925924
Horta_Guinardo,3,67,4.477611940298507
Nou_Barris,0,18,0.0
Sant_Andreu,0,20,0.0
Sant_Marti,3,74,4.054054054054054
