districts,mapped passatges,total passatges,percentage passatges
Barcelona,45,350,12.857142857142856
Ciutat_Vella,1,28,3.571428571428571
Eixample,19,40,47.5
Sants_Montjuic,1,22,4.545454545454546
Les_Corts,0,18,0.0
Sarria_Sant_Gervasi,5,36,13.88888888888889
Gracia,10,27,37.03703703703704
Horta_Guinardo,4,67,5.970149253731343
Nou_Barris,0,18,0.0
Sant_Andreu,1,20,5.0
Sant_Marti,5,74,6.756756756756757
