districts,mapped passatges,total passatges,percentage passatges
Barcelona,34,350,9.714285714285714
Ciutat_Vella,0,28,0.0
Eixample,16,40,40.0
Sants_Montjuic,1,22,4.545454545454546
Les_Corts,0,18,0.0
Sarria_Sant_Gervasi,4,36,11.11111111111111
Gracia,8,27,29.629629629629626
Horta_Guinardo,3,67,4.477611940298507
Nou_Barris,0,18,0.0
Sant_Andreu,0,20,0.0
Sant_Marti,4,74,5.405405405405405
