districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,805,3492,23.052691867124857,3701,19310,19.166235111341273,359.1158937231479,1873.8301855182842,19.164804607084484
Ciutat_Vella,105,517,20.309477756286267,246,1447,17.000691085003456,26.830688782636795,109.24794119097878,24.559445688531067
Eixample,111,140,79.28571428571428,1045,2159,48.402037980546545,106.18992003427215,207.55438362316366,51.16245592146629
Sants_Montjuic,90,490,18.367346938775512,273,2907,9.39112487100103,25.306346826085225,284.6973812855034,8.888858306956898
Les_Corts,82,231,35.4978354978355,308,1227,25.101874490627544,31.501600245784985,117.14190588320041,26.891828341255202
Sarria_Sant_Gervasi,143,548,26.094890510948904,582,2654,21.92916352675207,49.549236834210745,286.6812608650586,17.28373758532256
Gracia,218,337,64.68842729970326,813,1288,63.121118012422365,62.60415739039575,108.13260029331913,57.89572915159397
Horta_Guinardo,65,444,14.63963963963964,216,2233,9.6730855351545,21.083531128224234,228.96481789601998,9.208196840878374
Nou_Barris,34,336,10.119047619047619,122,1603,7.610729881472239,18.297904515411084,162.43614420741625,11.264675485060959
Sant_Andreu,37,308,12.012987012987013,133,1543,8.619572261827608,16.03896625822198,142.16588776340268,11.281866916566212
Sant_Marti,115,342,33.62573099415205,467,2505,18.642714570858285,52.39667697714081,242.12624872171415,21.64022994357894
