districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,335,3492,9.59335624284078,1156,19310,5.986535473847748,105.21501319903659,1873.8301855182842,5.614970556680145
Ciutat_Vella,70,517,13.539651837524177,143,1447,9.882515549412577,13.383757517431054,109.24794119097878,12.250809829024243
Eixample,74,140,52.85714285714286,362,2159,16.767021769337656,35.413534121076594,207.55438362316366,17.062291580106308
Sants_Montjuic,36,490,7.346938775510205,137,2907,4.712762297901617,12.833740115056862,284.6973812855034,4.507853235989828
Les_Corts,26,231,11.255411255411255,92,1227,7.497962510187449,10.282249985010864,117.14190588320041,8.777601753605637
Sarria_Sant_Gervasi,69,548,12.59124087591241,257,2654,9.683496608892238,22.662237499497937,286.6812608650586,7.905029240877064
Gracia,123,337,36.49851632047478,357,1288,27.717391304347828,26.264220417081205,108.13260029331913,24.288901169339507
Horta_Guinardo,11,444,2.4774774774774775,36,2233,1.6121809225257502,3.2972839823455065,228.96481789601998,1.4400832462579056
Nou_Barris,7,336,2.083333333333333,17,1603,1.0605115408608858,1.3874802789304848,162.43614420741625,0.8541696712271118
Sant_Andreu,4,308,1.2987012987012987,7,1543,0.45366169799092676,0.54038999998921,142.16588776340268,0.38011228184959917
Sant_Marti,26,342,7.602339181286549,77,2505,3.0738522954091816,8.125986640288483,242.12624872171415,3.3560948815706553
