districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1583,3573,44.30450601735237,6508,19310,33.7027446918695,582.377062684308,1873.8301855182842,31.079500543066974
Ciutat_Vella,301,549,54.826958105646625,659,1447,45.54250172771251,50.55682734614921,109.24794119097878,46.27714426010984
Eixample,135,149,90.60402684563759,1615,2159,74.80314960629921,145.50580766705212,207.55438362316366,70.10490702582938
Sants_Montjuic,133,498,26.706827309236946,458,2907,15.755073959408325,37.8888341301445,284.6973812855034,13.308458953525953
Les_Corts,94,234,40.17094017094017,288,1227,23.4718826405868,24.933885997924726,117.14190588320041,21.285197479018098
Sarria_Sant_Gervasi,179,558,32.07885304659498,608,2654,22.90881688018086,53.07385640216327,286.6812608650586,18.51319344766843
Gracia,306,347,88.18443804034582,1149,1288,89.20807453416148,92.63587333533698,108.13260029331913,85.66877434192286
Horta_Guinardo,273,460,59.34782608695652,1034,2233,46.30541871921182,94.81618471637076,228.96481789601998,41.41080956788292
Nou_Barris,117,340,34.411764705882355,403,1603,25.140361821584527,36.94631558029683,162.43614420741625,22.74513210133807
Sant_Andreu,97,317,30.5993690851735,387,1543,25.081011017498376,34.392192632812694,142.16588776340268,24.191592775089166
Sant_Marti,149,346,43.0635838150289,702,2505,28.023952095808387,67.5452484197191,242.12624872171415,27.896706274647524
