districts,mapped passatges,total passatges,percentage passatges
Barcelona,42,350,12.0
Ciutat_Vella,4,28,14.285714285714285
Eixample,11,40,27.500000000000004
Sants_Montjuic,1,22,4.545454545454546
Les_Corts,0,18,0.0
Sarria_Sant_Gervasi,2,36,5.555555555555555
Gracia,4,27,14.814814814814813
Horta_Guinardo,16,67,23.88059701492537
Nou_Barris,4,18,22.22222222222222
Sant_Andreu,0,20,0.0
Sant_Marti,2,74,2.7027027027027026
