districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,742,3492,21.24856815578465,2815,19310,14.577938891765923,272.07878331280403,1873.8301855182842,14.519927441426587
Ciutat_Vella,127,517,24.564796905222437,250,1447,17.277125086385624,23.307912727982345,109.24794119097878,21.334875947215572
Eixample,85,140,60.71428571428571,677,2159,31.357109773043074,68.51687212540605,207.55438362316366,33.01152735458746
Sants_Montjuic,59,490,12.040816326530612,208,2907,7.15514275885793,20.109159616021184,284.6973812855034,7.0633454811637675
Les_Corts,22,231,9.523809523809524,84,1227,6.845965770171149,9.56174397499923,117.14190588320041,8.162530652807572
Sarria_Sant_Gervasi,86,548,15.693430656934307,247,2654,9.306706857573474,23.04125631937434,286.6812608650586,8.037238377509405
Gracia,212,337,62.908011869436194,723,1288,56.13354037267081,59.381824855514736,108.13260029331913,54.915746679943275
Horta_Guinardo,153,444,34.45945945945946,509,2233,22.79444693237797,48.24476159660127,228.96481789601998,21.070818669840673
Nou_Barris,55,336,16.36904761904762,172,1603,10.729881472239551,14.87998720877118,162.43614420741625,9.160514909643991
Sant_Andreu,47,308,15.259740259740258,172,1543,11.147116007777058,18.146880068371928,142.16588776340268,12.764581119890437
Sant_Marti,75,342,21.929824561403507,330,2505,13.17365269461078,37.76651029651553,242.12624872171415,15.59785876000671
