districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,789,3573,22.08228379513014,3029,19310,15.686172967374418,292.0890049279513,1873.8301855182842,15.587805511157468
Ciutat_Vella,127,549,23.13296903460838,250,1447,17.277125086385624,23.307912727982345,109.24794119097878,21.334875947215572
Eixample,86,149,57.71812080536913,720,2159,33.3487725798981,72.31577154507546,207.55438362316366,34.841842548780946
Sants_Montjuic,59,498,11.847389558232932,216,2907,7.430340557275541,20.20228390932327,284.6973812855034,7.096055403847846
Les_Corts,24,234,10.256410256410255,86,1227,7.008964955175225,9.603700493506356,117.14190588320041,8.19834748384749
Sarria_Sant_Gervasi,86,558,15.412186379928317,250,2654,9.419743782969103,23.076564783653907,286.6812608650586,8.049554656631738
Gracia,222,347,63.976945244956774,760,1288,59.006211180124225,61.73581509866677,108.13260029331913,57.092694461432515
Horta_Guinardo,185,460,40.21739130434783,627,2233,28.078817733990146,60.50339890078643,228.96481789601998,26.424757941747583
Nou_Barris,59,340,17.352941176470587,201,1603,12.538989394884592,17.030135077744458,162.43614420741625,10.484202983788213
Sant_Andreu,47,317,14.826498422712934,175,1543,11.341542449773168,18.22514380901332,142.16588776340268,12.819632118320975
Sant_Marti,78,346,22.54335260115607,336,2505,13.41317365269461,38.11805028940013,242.12624872171415,15.743047476529817
