districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1376,3492,39.404352806414664,5757,19310,29.81356809943035,546.7494326000535,1873.8301855182842,29.178174032287117
Ciutat_Vella,164,517,31.721470019342355,340,1447,23.49689011748445,30.633678666238158,109.24794119097878,28.040508894063947
Eixample,109,140,77.85714285714286,1301,2159,60.2593793422881,129.11051326058214,207.55438362316366,62.20563064328989
Sants_Montjuic,129,490,26.3265306122449,409,2907,14.069487444100448,36.28114357605339,284.6973812855034,12.743757393282634
Les_Corts,42,231,18.181818181818183,137,1227,11.165444172779136,15.070257688075964,117.14190588320041,12.86495859398274
Sarria_Sant_Gervasi,223,548,40.693430656934304,727,2654,27.392614920874152,66.01462088786243,286.6812608650586,23.02718380987435
Gracia,285,337,84.56973293768546,1026,1288,79.65838509316771,84.9636748376188,108.13260029331913,78.57359816294753
Horta_Guinardo,290,444,65.31531531531532,1005,2233,45.006717420510526,98.47027939396548,228.96481789601998,43.00672928654213
Nou_Barris,102,336,30.357142857142854,340,1603,21.210230817217717,32.883387248348185,162.43614420741625,20.243885625824188
Sant_Andreu,114,308,37.01298701298701,434,1543,28.12702527543746,42.64622774808445,142.16588776340268,29.997510949362027
Sant_Marti,122,342,35.67251461988304,617,2505,24.630738522954093,63.35552684215052,242.12624872171415,26.166319090404645
