districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1277,3573,35.740274279317106,5032,19310,26.05903676851372,458.81886807508243,1873.8301855182842,24.48561623251775
Ciutat_Vella,281,549,51.183970856102,613,1447,42.363510711817554,47.18082554967214,109.24794119097878,43.18692419767827
Eixample,119,149,79.86577181208054,1290,2159,59.74988420565076,119.2970699859225,207.55438362316366,57.477499585129756
Sants_Montjuic,82,498,16.46586345381526,300,2907,10.319917440660474,24.704520623063384,284.6973812855034,8.677466758392455
Les_Corts,57,234,24.358974358974358,178,1227,14.506927465362674,16.86245510462985,117.14190588320041,14.394895641738174
Sarria_Sant_Gervasi,132,558,23.655913978494624,404,2654,15.22230595327807,37.431247937804166,286.6812608650586,13.056747352392566
Gracia,280,347,80.69164265129683,1011,1288,78.49378881987577,82.20398685694836,108.13260029331913,76.0214649735259
Horta_Guinardo,242,460,52.60869565217391,858,2233,38.42364532019704,81.35476485450347,228.96481789601998,35.53155703224641
Nou_Barris,64,340,18.823529411764707,242,1603,15.096693699313787,20.341022298856522,162.43614420741625,12.52247299891758
Sant_Andreu,91,317,28.706624605678233,337,1543,21.840570317563188,29.483769033093903,142.16588776340268,20.73898984977451
Sant_Marti,126,346,36.41618497109826,555,2505,22.15568862275449,55.81366260298904,242.12624872171415,23.051471245952364
