districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,877,3573,24.54520011195074,3387,19310,17.540134645261524,321.95022414720904,1873.8301855182842,17.18139811362685
Ciutat_Vella,188,549,34.244080145719494,389,1447,26.883206634416034,33.27441586089439,109.24794119097878,30.45770519622575
Eixample,102,149,68.45637583892618,876,2159,40.57433997220936,85.86087822838411,207.55438362316366,41.36789439449921
Sants_Montjuic,59,498,11.847389558232932,232,2907,7.980736154110766,20.395170598630596,284.6973812855034,7.163806883835607
Les_Corts,24,234,10.256410256410255,88,1227,7.171964140179298,9.639151050308614,117.14190588320041,8.228610400038734
Sarria_Sant_Gervasi,86,558,15.412186379928317,250,2654,9.419743782969103,23.076564783653907,286.6812608650586,8.049554656631738
Gracia,222,347,63.976945244956774,777,1288,60.32608695652174,62.52514038775715,108.13260029331913,57.822654979305256
Horta_Guinardo,185,460,40.21739130434783,634,2233,28.3922973578146,60.577095769191786,228.96481789601998,26.45694492535605
Nou_Barris,59,340,17.352941176470587,203,1603,12.663755458515283,17.054436779163268,162.43614420741625,10.499163755934946
Sant_Andreu,47,317,14.826498422712934,176,1543,11.406351263771873,18.229585004807795,142.16588776340268,12.822756071517025
Sant_Marti,90,346,26.011560693641616,399,2505,15.92814371257485,43.74369460356844,242.12624872171415,18.066481777382553
