districts,mapped streets,total streets,percentage street,mapped segments ,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,357,3492,10.223367697594501,1166,19310,6.038322112894874,111.31386122714461,1873.8301855182842,5.9404455156834945
Ciutat_Vella,55,517,10.638297872340425,118,1447,8.154803040774015,12.707518875992514,109.24794119097878,11.631815425956828
Eixample,50,140,35.714285714285715,325,2159,15.05326540064845,33.70285510062941,207.55438362316366,16.238083972160478
Sants_Montjuic,35,490,7.142857142857142,115,2907,3.955968352253182,10.958724920058255,284.6973812855034,3.8492538535394902
Les_Corts,9,231,3.896103896103896,28,1227,2.28198859005705,2.7392948689861667,117.14190588320041,2.3384414384698986
Sarria_Sant_Gervasi,43,548,7.846715328467154,127,2654,4.785229841748304,11.066503835898214,286.6812608650586,3.860211791487563
Gracia,137,337,40.652818991097924,383,1288,29.7360248447205,31.600186576702214,108.13260029331913,29.223551908475287
Horta_Guinardo,101,444,22.74774774774775,281,2233,12.58396775638155,28.20505086702739,228.96481789601998,12.318508636482386
Nou_Barris,8,336,2.380952380952381,21,1603,1.3100436681222707,1.672598934924733,162.43614420741625,1.029696280397407
Sant_Andreu,12,308,3.896103896103896,43,1543,2.7867790019442644,3.3413188045611175,142.16588776340268,2.3502957405097447
Sant_Marti,21,342,6.140350877192982,73,2505,2.914171656686627,7.8792573657699405,242.12624872171415,3.2541937965701115
