districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,856,3573,23.957458718164006,3221,19310,16.680476437079232,306.1201269695709,1873.8301855182842,16.33659919321349
Ciutat_Vella,182,549,33.1511839708561,373,1447,25.777470628887357,31.749736729055098,109.24794119097878,29.06209158994829
Eixample,97,149,65.1006711409396,780,2159,36.12783696155628,76.54496718784057,207.55438362316366,36.879475081006156
Sants_Montjuic,59,498,11.847389558232932,231,2907,7.946336429308566,20.38426934099544,284.6973812855034,7.159977815374936
Les_Corts,24,234,10.256410256410255,88,1227,7.171964140179298,9.639151050308614,117.14190588320041,8.228610400038734
Sarria_Sant_Gervasi,86,558,15.412186379928317,250,2654,9.419743782969103,23.076564783653907,286.6812608650586,8.049554656631738
Gracia,222,347,63.976945244956774,766,1288,59.472049689441,61.92637026528716,108.13260029331913,57.268918066620486
Horta_Guinardo,185,460,40.21739130434783,628,2233,28.12360053739364,60.5107959615438,228.96481789601998,26.427988595620672
Nou_Barris,59,340,17.352941176470587,203,1603,12.663755458515283,17.054436779163268,162.43614420741625,10.499163755934946
Sant_Andreu,47,317,14.826498422712934,176,1543,11.406351263771873,18.229585004807795,142.16588776340268,12.822756071517025
Sant_Marti,80,346,23.121387283236995,348,2505,13.892215568862277,38.95121255204538,242.12624872171415,16.08714988882252
