districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,360,3492,10.309278350515463,1199,19310,6.209218021750389,114.17992521563585,1873.8301855182842,6.093397688758799
Ciutat_Vella,55,517,10.638297872340425,118,1447,8.154803040774015,12.707518875992514,109.24794119097878,11.631815425956828
Eixample,50,140,35.714285714285715,337,2159,15.609078276980085,34.7970738273282,207.55438362316366,16.76528012557223
Sants_Montjuic,35,490,7.142857142857142,115,2907,3.955968352253182,10.958724920058255,284.6973812855034,3.8492538535394902
Les_Corts,9,231,3.896103896103896,28,1227,2.28198859005705,2.7392948689861667,117.14190588320041,2.3384414384698986
Sarria_Sant_Gervasi,43,548,7.846715328467154,127,2654,4.785229841748304,11.066503835898214,286.6812608650586,3.860211791487563
Gracia,141,337,41.839762611275965,398,1288,30.900621118012424,32.80505216230516,108.13260029331913,30.33780013919816
Horta_Guinardo,101,444,22.74774774774775,288,2233,12.897447380206001,28.833513878353873,228.96481789601998,12.592988802082278
Nou_Barris,8,336,2.380952380952381,21,1603,1.3100436681222707,1.672598934924733,162.43614420741625,1.029696280397407
Sant_Andreu,12,308,3.896103896103896,43,1543,2.7867790019442644,3.3413188045611175,142.16588776340268,2.3502957405097447
Sant_Marti,21,342,6.140350877192982,73,2505,2.914171656686627,7.8792573657699405,242.12624872171415,3.2541937965701115
