districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,993,3492,28.436426116838486,3876,19310,20.072501294665976,370.44459780767306,1873.8301855182842,19.769379353082172
Ciutat_Vella,148,517,28.62669245647969,301,1447,20.801658604008296,27.559555842262114,109.24794119097878,25.22661346458203
Eixample,97,140,69.28571428571428,924,2159,42.797591477535896,91.83823949146436,207.55438362316366,44.24779563230336
Sants_Montjuic,72,490,14.69387755102041,234,2907,8.04953560371517,22.05251196033917,284.6973812855034,7.745948298071707
Les_Corts,23,231,9.956709956709958,85,1227,6.927465362673186,9.65108326293436,117.14190588320041,8.238796517923518
Sarria_Sant_Gervasi,115,548,20.985401459854014,330,2654,12.434061793519216,31.759242648594444,286.6812608650586,11.078241581874297
Gracia,246,337,72.99703264094956,868,1288,67.3913043478261,71.99569433013501,108.13260029331913,66.58093316431899
Horta_Guinardo,235,444,52.92792792792793,805,2233,36.05015673981191,79.67750299545096,228.96481789601998,34.79901572984676
Nou_Barris,60,336,17.857142857142858,211,1603,13.162819713038054,18.332641853906686,162.43614420741625,11.286060712262143
Sant_Andreu,85,308,27.5974025974026,286,1543,18.535320803629293,27.026996787496937,142.16588776340268,19.01088736031824
Sant_Marti,96,342,28.07017543859649,412,2505,16.44710578842315,44.547324432789146,242.12624872171415,18.398387067892525
