districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1169,3573,32.71760425412818,4449,19310,23.039875712066287,410.16626491513443,1873.8301855182842,21.889190818093592
Ciutat_Vella,251,549,45.71948998178507,517,1447,35.729094678645474,40.4975449934206,109.24794119097878,37.069389639687515
Eixample,111,149,74.49664429530202,1045,2159,48.402037980546545,99.6049443405079,207.55438362316366,47.98980517865184
Sants_Montjuic,59,498,11.847389558232932,243,2907,8.359133126934983,20.77426262107953,284.6973812855034,7.296963016405988
Les_Corts,46,234,19.65811965811966,145,1227,11.817440912795437,14.48395186922591,117.14190588320041,12.36444956228349
Sarria_Sant_Gervasi,121,558,21.68458781362007,351,2654,13.22532027128862,32.95326866614866,286.6812608650586,11.494741081685078
Gracia,256,347,73.77521613832853,912,1288,70.80745341614907,72.73625608876883,108.13260029331913,67.26579763315168
Horta_Guinardo,241,460,52.391304347826086,837,2233,37.483206448723685,79.4566168115476,228.96481789601998,34.70254405968664
Nou_Barris,64,340,18.823529411764707,242,1603,15.096693699313787,20.341022298856522,162.43614420741625,12.52247299891758
Sant_Andreu,90,317,28.391167192429023,331,1543,21.451717433570966,29.06210777933106,142.16588776340268,20.44239179774069
Sant_Marti,126,346,36.41618497109826,555,2505,22.15568862275449,55.81366260298904,242.12624872171415,23.051471245952364
