districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,301,3492,8.619702176403207,924,19310,4.785085447954428,86.96010479149476,1873.8301855182842,4.640767635378997
Ciutat_Vella,39,517,7.543520309477756,87,1447,6.012439530062197,9.686500818130295,109.24794119097878,8.866529394084512
Eixample,40,140,28.57142857142857,227,2159,10.514126910606763,23.897028302984015,207.55438362316366,11.513622543560212
Sants_Montjuic,35,490,7.142857142857142,115,2907,3.955968352253182,10.958724920058255,284.6973812855034,3.8492538535394902
Les_Corts,9,231,3.896103896103896,28,1227,2.28198859005705,2.7392948689861667,117.14190588320041,2.3384414384698986
Sarria_Sant_Gervasi,43,548,7.846715328467154,121,2654,4.559155990957046,10.357717768460464,286.6812608650586,3.6129734246340783
Gracia,115,337,34.124629080118694,298,1288,23.136645962732917,23.652002489351197,108.13260029331913,21.873146881877503
Horta_Guinardo,92,444,20.72072072072072,249,2233,11.150918047469771,24.942417782913207,228.96481789601998,10.893559111880819
Nou_Barris,8,336,2.380952380952381,21,1603,1.3100436681222707,1.672598934924733,162.43614420741625,1.029696280397407
Sant_Andreu,11,308,3.571428571428571,42,1543,2.7219701879455602,3.192737845453021,142.16588776340268,2.2457833561075384
Sant_Marti,14,342,4.093567251461988,59,2505,2.3552894211576847,6.241744247243144,242.12624872171415,2.5778883042197718
