districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1262,3492,36.1397479954181,5187,19310,26.861729673744172,495.5437488305747,1873.8301855182842,26.445499312602433
Ciutat_Vella,148,517,28.62669245647969,301,1447,20.801658604008296,27.559555842262114,109.24794119097878,25.22661346458203
Eixample,107,140,76.42857142857142,1169,2159,54.14543770264011,116.37836392850078,207.55438362316366,56.07126281649521
Sants_Montjuic,127,490,25.918367346938776,385,2907,13.24389404884761,34.10818106472823,284.6973812855034,11.980503969063024
Les_Corts,40,231,17.316017316017316,128,1227,10.431947840260799,14.006597227500443,117.14190588320041,11.956948388278835
Sarria_Sant_Gervasi,130,548,23.722627737226276,392,2654,14.770158251695554,36.26830523596373,286.6812608650586,12.651090317701403
Gracia,276,337,81.89910979228486,986,1288,76.5527950310559,81.8387861738915,108.13260029331913,75.68373085627891
Horta_Guinardo,290,444,65.31531531531532,1005,2233,45.006717420510526,98.47027939396548,228.96481789601998,43.00672928654213
Nou_Barris,102,336,30.357142857142854,340,1603,21.210230817217717,32.883387248348185,162.43614420741625,20.243885625824188
Sant_Andreu,114,308,37.01298701298701,434,1543,28.12702527543746,42.64622774808445,142.16588776340268,29.997510949362027
Sant_Marti,122,342,35.67251461988304,617,2505,24.630738522954093,63.35552684215052,242.12624872171415,26.166319090404645
