districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,0,3573,0.0,0,19310,0.0,0.0,1873.8301855182842,0.0
Ciutat_Vella,0,549,0.0,0,1447,0.0,0.0,109.24794119097878,0.0
Eixample,0,149,0.0,0,2159,0.0,0.0,207.55438362316366,0.0
Sants_Montjuic,0,498,0.0,0,2907,0.0,0.0,284.6973812855034,0.0
Les_Corts,0,234,0.0,0,1227,0.0,0.0,117.14190588320041,0.0
Sarria_Sant_Gervasi,0,558,0.0,0,2654,0.0,0.0,286.6812608650586,0.0
Gracia,0,347,0.0,0,1288,0.0,0.0,108.13260029331913,0.0
Horta_Guinardo,0,460,0.0,0,2233,0.0,0.0,228.96481789601998,0.0
Nou_Barris,0,340,0.0,0,1603,0.0,0.0,162.43614420741625,0.0
Sant_Andreu,0,317,0.0,0,1543,0.0,0.0,142.16588776340268,0.0
Sant_Marti,0,346,0.0,0,2505,0.0,0.0,242.12624872171415,0.0
