districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,652,3492,18.671248568155786,2349,19310,12.16468151216986,226.42684450381103,1873.8301855182842,12.083637367661652
Ciutat_Vella,127,517,24.564796905222437,250,1447,17.277125086385624,23.307912727982345,109.24794119097878,21.334875947215572
Eixample,71,140,50.71428571428571,528,2159,24.45576655859194,53.615950186204046,207.55438362316366,25.83224177213685
Sants_Montjuic,50,490,10.204081632653061,172,2907,5.916752665978672,17.367363343630124,284.6973812855034,6.100289108811152
Les_Corts,22,231,9.523809523809524,84,1227,6.845965770171149,9.56174397499923,117.14190588320041,8.162530652807572
Sarria_Sant_Gervasi,72,548,13.138686131386862,218,2654,8.214016578749057,19.797453337261476,286.6812608650586,6.905736802441432
Gracia,186,337,55.19287833827893,618,1288,47.98136645962733,48.617109349768235,108.13260029331913,44.96064019351248
Horta_Guinardo,139,444,31.306306306306308,433,2233,19.390953873712494,41.58569370254923,228.96481789601998,18.162481941411006
Nou_Barris,42,336,12.5,120,1603,7.485963817841547,11.016721991125632,162.43614420741625,6.782186344597219
Sant_Andreu,44,308,14.285714285714285,161,1543,10.434219053791317,16.978239471138497,142.16588776340268,11.942555094084357
Sant_Marti,72,342,21.052631578947366,300,2505,11.976047904191617,34.31776414964764,242.12624872171415,14.173500118564379
