districts,mapped passatges,total passatges,percentage passatges
Barcelona,8,350,2.2857142857142856
Ciutat_Vella,0,28,0.0
Eixample,1,40,2.5
Sants_Montjuic,0,22,0.0
Les_Corts,0,18,0.0
Sarria_Sant_Gervasi,1,36,2.7777777777777777
Gracia,0,27,0.0
Horta_Guinardo,6,67,8.955223880597014
Nou_Barris,0,18,0.0
Sant_Andreu,0,20,0.0
Sant_Marti,0,74,0.0
