districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,636,3492,18.213058419243985,2291,19310,11.86431900569653,221.49676129516075,1873.8301855182842,11.820535446967238
Ciutat_Vella,127,517,24.564796905222437,250,1447,17.277125086385624,23.307912727982345,109.24794119097878,21.334875947215572
Eixample,71,140,50.71428571428571,529,2159,24.502084298286245,53.765738075519266,207.55438362316366,25.904409792248227
Sants_Montjuic,50,490,10.204081632653061,172,2907,5.916752665978672,17.367363343630124,284.6973812855034,6.100289108811152
Les_Corts,22,231,9.523809523809524,84,1227,6.845965770171149,9.56174397499923,117.14190588320041,8.162530652807572
Sarria_Sant_Gervasi,72,548,13.138686131386862,217,2654,8.176337603617181,19.74971056201463,286.6812608650586,6.889083193795095
Gracia,173,337,51.33531157270029,576,1288,44.72049689440994,45.602986631324626,108.13260029331913,42.17320817923784
Horta_Guinardo,133,444,29.954954954954953,410,2233,18.360949395432154,39.36875738449397,228.96481789601998,17.19423872464657
Nou_Barris,42,336,12.5,120,1603,7.485963817841547,11.016721991125632,162.43614420741625,6.782186344597219
Sant_Andreu,44,308,14.285714285714285,161,1543,10.434219053791317,16.978239471138497,142.16588776340268,11.942555094084357
Sant_Marti,72,342,21.052631578947366,300,2505,11.976047904191617,34.31776414964764,242.12624872171415,14.173500118564379
