districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1019,3573,28.5194514413658,3820,19310,19.782496116002072,356.4722037447854,1873.8301855182842,19.02371978526904
Ciutat_Vella,248,549,45.173041894353375,500,1447,34.55425017277125,39.31853083859338,109.24794119097878,35.9901801443194
Eixample,108,149,72.48322147651007,977,2159,45.252431681333945,93.65622004620143,207.55438362316366,45.12370127351487
Sants_Montjuic,59,498,11.847389558232932,243,2907,8.359133126934983,20.77426262107953,284.6973812855034,7.296963016405988
Les_Corts,46,234,19.65811965811966,143,1227,11.65444172779136,14.448476847555323,117.14190588320041,12.334165761278955
Sarria_Sant_Gervasi,121,558,21.68458781362007,348,2654,13.112283345892992,32.889926205222544,286.6812608650586,11.472645999245794
Gracia,234,347,67.43515850144092,824,1288,63.975155279503106,65.82246644014467,108.13260029331913,60.8719907424731
Horta_Guinardo,195,460,42.391304347826086,673,2233,30.13882669055083,63.06841234631884,228.96481789601998,27.5450232598443
Nou_Barris,62,340,18.235294117647058,220,1603,13.72426699937617,18.370950200964682,162.43614420741625,11.309644347077484
Sant_Andreu,47,317,14.826498422712934,180,1543,11.665586519766688,18.26497670664743,142.16588776340268,12.84765072268576
Sant_Marti,90,346,26.011560693641616,404,2505,16.127744510978044,43.93931803871623,242.12624872171415,18.147275758283246
