districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1236,3573,34.59277917716205,4769,19310,24.697048161574315,435.61223976540356,1873.8301855182842,23.247156713131783
Ciutat_Vella,275,549,50.09107468123861,593,1447,40.98134070490671,46.10015306644361,109.24794119097878,42.197731658718304
Eixample,114,149,76.51006711409396,1186,2159,54.93283927744326,110.23188842262338,207.55438362316366,53.10988209372668
Sants_Montjuic,76,498,15.261044176706829,275,2907,9.459924320605435,23.124291939383784,284.6973812855034,8.122411184454844
Les_Corts,57,234,24.358974358974358,177,1227,14.425427872860636,16.848408258104243,117.14190588320041,14.38290433391396
Sarria_Sant_Gervasi,131,558,23.476702508960575,391,2654,14.732479276563678,36.68019376849223,286.6812608650586,12.794765049452486
Gracia,256,347,73.77521613832853,918,1288,71.27329192546584,73.00474200999935,108.13260029331913,67.51409085878598
Horta_Guinardo,241,460,52.391304347826086,843,2233,37.75190326914465,79.87899103439464,228.96481789601998,34.88701529274692
Nou_Barris,64,340,18.823529411764707,242,1603,15.096693699313787,20.341022298856522,162.43614420741625,12.52247299891758
Sant_Andreu,91,317,28.706624605678233,337,1543,21.840570317563188,29.483769033093903,142.16588776340268,20.73898984977451
Sant_Marti,126,346,36.41618497109826,555,2505,22.15568862275449,55.81366260298904,242.12624872171415,23.051471245952364
