districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,781,3573,21.858382311782815,2998,19310,15.525634386328328,290.00307507851005,1873.8301855182842,15.476486467118036
Ciutat_Vella,127,549,23.13296903460838,250,1447,17.277125086385624,23.307912727982345,109.24794119097878,21.334875947215572
Eixample,86,149,57.71812080536913,714,2159,33.07086614173229,72.1355418159197,207.55438362316366,34.75500760653131
Sants_Montjuic,59,498,11.847389558232932,208,2907,7.15514275885793,20.109159616021184,284.6973812855034,7.0633454811637675
Les_Corts,22,234,9.401709401709402,84,1227,6.845965770171149,9.56174397499923,117.14190588320041,8.162530652807572
Sarria_Sant_Gervasi,86,558,15.412186379928317,247,2654,9.306706857573474,23.04125631937434,286.6812608650586,8.037238377509405
Gracia,215,347,61.95965417867435,738,1288,57.298136645962735,60.32653251699208,108.13260029331913,55.789403337523645
Horta_Guinardo,184,460,40.0,617,2233,27.630989699955215,59.910252422778726,228.96481789601998,26.165702212811503
Nou_Barris,59,340,17.352941176470587,198,1603,12.351840299438553,16.97549544782851,162.43614420741625,10.450565377956977
Sant_Andreu,47,317,14.826498422712934,173,1543,11.21192482177576,18.19971977921728,142.16588776340268,12.801748763744136
Sant_Marti,78,346,22.54335260115607,334,2505,13.333333333333334,38.10469932976161,242.12624872171415,15.737533427677617
