districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1617,3573,45.256087321578505,6780,19310,35.11134127395132,606.7296755196955,1873.8301855182842,32.379117393280744
Ciutat_Vella,301,549,54.826958105646625,659,1447,45.54250172771251,50.55682734614921,109.24794119097878,46.27714426010984
Eixample,135,149,90.60402684563759,1711,2159,79.24965261695229,154.5653808577,207.55438362316366,74.46982239523756
Sants_Montjuic,148,498,29.71887550200803,535,2907,18.40385276917785,43.608873821064094,284.6973812855034,15.317623795538799
Les_Corts,99,234,42.30769230769231,304,1227,24.775876120619397,26.919804987914198,117.14190588320041,22.98050794457394
Sarria_Sant_Gervasi,180,558,32.25806451612903,617,2654,23.247927656367747,53.551356754625424,286.6812608650586,18.679754858421717
Gracia,314,347,90.48991354466858,1181,1288,91.69254658385093,95.0759916177192,108.13260029331913,87.92537251468777
Horta_Guinardo,275,460,59.78260869565217,1051,2233,47.066726377071205,95.84940989054222,228.96481789601998,41.862068928891254
Nou_Barris,117,340,34.411764705882355,403,1603,25.140361821584527,36.94631558029683,162.43614420741625,22.74513210133807
Sant_Andreu,98,317,30.914826498422716,393,1543,25.4698639014906,35.14191170614151,142.16588776340268,24.71894788475972
Sant_Marti,152,346,43.93063583815029,722,2505,28.822355289421157,69.4236083045265,242.12624872171415,28.672483330924585
